Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2017,99,29,Leftover,Jaguars,17,10,16,RegSsn
2017,99,29,Leftover,Jaguars,Wild Card,11,17,Playoffs
2017,99,29,Leftover,Jaguars,Division,12,18,Playoffs
2017,99,29,Leftover,Jaguars,Conf. Champ.,12,19,Playoffs
2017,99,30,Leftover,Bills,1,1,1,RegSsn
2017,99,30,Leftover,Bills,2,1,2,RegSsn
2017,99,30,Leftover,Bills,3,2,3,RegSsn
2017,99,30,Leftover,Bills,4,3,4,RegSsn
2017,99,30,Leftover,Bills,5,3,5,RegSsn
2017,99,30,Leftover,Bills,6,3,5,Bye Week
2017,99,30,Leftover,Bills,7,4,6,RegSsn
2017,99,30,Leftover,Bills,8,5,7,RegSsn
2017,99,30,Leftover,Bills,9,5,8,RegSsn
2017,99,30,Leftover,Bills,10,5,9,RegSsn
2017,99,30,Leftover,Bills,11,5,10,RegSsn
2017,99,30,Leftover,Bills,12,6,11,RegSsn
2017,99,30,Leftover,Bills,13,6,12,RegSsn
2017,99,30,Leftover,Bills,14,7,13,RegSsn
2017,99,30,Leftover,Bills,15,8,14,RegSsn
2017,99,30,Leftover,Bills,16,8,15,RegSsn
2017,99,30,Leftover,Bills,17,9,16,RegSsn
2017,99,30,Leftover,Bills,Wild Card,9,17,Playoffs
2017,99,31,Leftover,Jets,1,0,1,RegSsn
2017,99,31,Leftover,Jets,2,0,2,RegSsn
2017,99,31,Leftover,Jets,3,1,3,RegSsn
2017,99,31,Leftover,Jets,4,2,4,RegSsn
2017,99,31,Leftover,Jets,5,3,5,RegSsn
2017,99,31,Leftover,Jets,6,3,6,RegSsn
2017,99,31,Leftover,Jets,7,3,7,RegSsn
2017,99,31,Leftover,Jets,8,3,8,RegSsn
2017,99,31,Leftover,Jets,9,4,9,RegSsn
2017,99,31,Leftover,Jets,10,4,10,RegSsn
2017,99,31,Leftover,Jets,11,4,10,Bye Week
2017,99,31,Leftover,Jets,12,4,11,RegSsn
2017,99,31,Leftover,Jets,13,5,12,RegSsn
2017,99,31,Leftover,Jets,14,5,13,RegSsn
2017,99,31,Leftover,Jets,15,5,14,RegSsn
2017,99,31,Leftover,Jets,16,5,15,RegSsn
2017,99,31,Leftover,Jets,17,5,16,RegSsn
2017,99,32,Leftover,Browns,1,0,1,RegSsn
2017,99,32,Leftover,Browns,2,0,2,RegSsn
2017,99,32,Leftover,Browns,3,0,3,RegSsn
2017,99,32,Leftover,Browns,4,0,4,RegSsn
2017,99,32,Leftover,Browns,5,0,5,RegSsn
2017,99,32,Leftover,Browns,6,0,6,RegSsn
2017,99,32,Leftover,Browns,7,0,7,RegSsn
2017,99,32,Leftover,Browns,8,0,8,RegSsn
2017,99,32,Leftover,Browns,9,0,8,Bye Week
2017,99,32,Leftover,Browns,10,0,9,RegSsn
2017,99,32,Leftover,Browns,11,0,10,RegSsn
2017,99,32,Leftover,Browns,12,0,11,RegSsn
2017,99,32,Leftover,Browns,13,0,12,RegSsn
2017,99,32,Leftover,Browns,14,0,13,RegSsn
2017,99,32,Leftover,Browns,15,0,14,RegSsn
2017,99,32,Leftover,Browns,16,0,15,RegSsn
2017,99,32,Leftover,Browns,17,0,16,RegSsn
2018,1,1,Jordan,Steelers,1,0,1,RegSsn
2018,1,1,Jordan,Steelers,2,0,2,RegSsn
2018,1,1,Jordan,Steelers,3,1,3,RegSsn
2018,1,1,Jordan,Steelers,4,1,4,RegSsn
2018,1,1,Jordan,Steelers,5,2,5,RegSsn
2018,1,1,Jordan,Steelers,6,3,6,RegSsn
2018,1,1,Jordan,Steelers,7,3,6,Bye Week
2018,1,1,Jordan,Steelers,8,4,7,RegSsn
2018,1,1,Jordan,Steelers,9,5,8,RegSsn
2018,1,1,Jordan,Steelers,10,6,9,RegSsn
2018,1,1,Jordan,Steelers,11,7,10,RegSsn
2018,1,1,Jordan,Steelers,12,7,11,RegSsn
2018,1,1,Jordan,Steelers,13,7,12,RegSsn
2018,1,1,Jordan,Steelers,14,7,13,RegSsn
2018,1,1,Jordan,Steelers,15,8,14,RegSsn
2018,1,1,Jordan,Steelers,16,8,15,RegSsn
2018,1,1,Jordan,Steelers,17,9,16,RegSsn
2018,1,2,Mike,Patriots,1,1,1,RegSsn
2018,1,2,Mike,Patriots,2,1,2,RegSsn
2018,1,2,Mike,Patriots,3,1,3,RegSsn
2018,1,2,Mike,Patriots,4,2,4,RegSsn
2018,1,2,Mike,Patriots,5,3,5,RegSsn
2018,1,2,Mike,Patriots,6,4,6,RegSsn
2018,1,2,Mike,Patriots,7,5,7,RegSsn
2018,1,2,Mike,Patriots,8,6,8,RegSsn
2018,1,2,Mike,Patriots,9,7,9,RegSsn
2018,1,2,Mike,Patriots,10,7,10,RegSsn
2018,1,2,Mike,Patriots,11,7,10,Bye Week
2018,1,2,Mike,Patriots,12,8,11,RegSsn
2018,1,2,Mike,Patriots,13,9,12,RegSsn
2018,1,2,Mike,Patriots,14,9,13,RegSsn
2018,1,2,Mike,Patriots,15,9,14,RegSsn
2018,1,2,Mike,Patriots,16,10,15,RegSsn
2018,1,2,Mike,Patriots,17,11,16,RegSsn
2018,1,2,Mike,Patriots,Division,12,17,Playoffs
2018,1,2,Mike,Patriots,Conf. Champ.,13,18,Playoffs
2018,1,2,Mike,Patriots,SuperBowl,14,19,Playoffs
2018,1,3,Alex,Vikings,1,1,1,RegSsn
2018,1,3,Alex,Vikings,2,1,2,RegSsn
2018,1,3,Alex,Vikings,3,1,3,RegSsn
2018,1,3,Alex,Vikings,4,1,4,RegSsn
2018,1,3,Alex,Vikings,5,2,5,RegSsn
2018,1,3,Alex,Vikings,6,3,6,RegSsn
2018,1,3,Alex,Vikings,7,4,7,RegSsn
2018,1,3,Alex,Vikings,8,4,8,RegSsn
2018,1,3,Alex,Vikings,10,5,9,Bye Week
2018,1,3,Alex,Vikings,9,5,9,RegSsn
2018,1,3,Alex,Vikings,11,5,10,RegSsn
2018,1,3,Alex,Vikings,12,6,11,RegSsn
2018,1,3,Alex,Vikings,13,6,12,RegSsn
2018,1,3,Alex,Vikings,14,6,13,RegSsn
2018,1,3,Alex,Vikings,15,7,14,RegSsn
2018,1,3,Alex,Vikings,16,8,15,RegSsn
2018,1,3,Alex,Vikings,17,8,16,RegSsn
2018,1,4,Brandon,Rams,1,1,1,RegSsn
2018,1,4,Brandon,Rams,2,2,2,RegSsn
2018,1,4,Brandon,Rams,3,3,3,RegSsn
2018,1,4,Brandon,Rams,4,4,4,RegSsn
2018,1,4,Brandon,Rams,5,5,5,RegSsn
2018,1,4,Brandon,Rams,6,6,6,RegSsn
2018,1,4,Brandon,Rams,7,7,7,RegSsn
2018,1,4,Brandon,Rams,8,8,8,RegSsn
2018,1,4,Brandon,Rams,9,8,9,RegSsn
2018,1,4,Brandon,Rams,10,9,10,RegSsn
2018,1,4,Brandon,Rams,11,10,11,RegSsn
2018,1,4,Brandon,Rams,12,10,11,Bye Week
2018,1,4,Brandon,Rams,13,11,12,RegSsn
2018,1,4,Brandon,Rams,14,11,13,RegSsn
2018,1,4,Brandon,Rams,15,11,14,RegSsn
2018,1,4,Brandon,Rams,16,12,15,RegSsn
2018,1,4,Brandon,Rams,17,13,16,RegSsn
2018,1,4,Brandon,Rams,Division,14,17,Playoffs
2018,1,4,Brandon,Rams,Conf. Champ.,15,18,Playoffs
2018,1,4,Brandon,Rams,SuperBowl,15,19,Playoffs
2018,1,5,JP,Packers,1,1,1,RegSsn
2018,1,5,JP,Packers,2,1,2,RegSsn
2018,1,5,JP,Packers,3,1,3,RegSsn
2018,1,5,JP,Packers,4,2,4,RegSsn
2018,1,5,JP,Packers,5,2,5,RegSsn
2018,1,5,JP,Packers,6,3,6,RegSsn
2018,1,5,JP,Packers,7,3,6,Bye Week
2018,1,5,JP,Packers,8,3,7,RegSsn
2018,1,5,JP,Packers,9,3,8,RegSsn
2018,1,5,JP,Packers,10,4,9,RegSsn
2018,1,5,JP,Packers,11,4,10,RegSsn
2018,1,5,JP,Packers,12,4,11,RegSsn
2018,1,5,JP,Packers,13,4,12,RegSsn
2018,1,5,JP,Packers,14,5,13,RegSsn
2018,1,5,JP,Packers,15,5,14,RegSsn
2018,1,5,JP,Packers,16,6,15,RegSsn
2018,1,5,JP,Packers,17,6,16,RegSsn
2018,1,6,Dan,Eagles,1,1,1,RegSsn
2018,1,6,Dan,Eagles,2,1,2,RegSsn
2018,1,6,Dan,Eagles,3,2,3,RegSsn
2018,1,6,Dan,Eagles,4,2,4,RegSsn
2018,1,6,Dan,Eagles,5,2,5,RegSsn
2018,1,6,Dan,Eagles,6,3,6,RegSsn
2018,1,6,Dan,Eagles,7,3,7,RegSsn
2018,1,6,Dan,Eagles,8,4,8,RegSsn
2018,1,6,Dan,Eagles,9,4,8,Bye Week
2018,1,6,Dan,Eagles,10,4,9,RegSsn
2018,1,6,Dan,Eagles,11,4,10,RegSsn
2018,1,6,Dan,Eagles,12,5,11,RegSsn
2018,1,6,Dan,Eagles,13,6,12,RegSsn
2018,1,6,Dan,Eagles,14,6,13,RegSsn
2018,1,6,Dan,Eagles,15,7,14,RegSsn
2018,1,6,Dan,Eagles,16,8,15,RegSsn
2018,1,6,Dan,Eagles,17,9,16,RegSsn
2018,1,6,Dan,Eagles,Wild Card,10,17,Playoffs
2018,1,6,Dan,Eagles,Division,10,18,Playoffs
2018,1,7,Jackson,Saints,1,0,1,RegSsn
2018,1,7,Jackson,Saints,2,1,2,RegSsn
2018,1,7,Jackson,Saints,3,2,3,RegSsn
2018,1,7,Jackson,Saints,4,3,4,RegSsn
2018,1,7,Jackson,Saints,5,4,5,RegSsn
2018,1,7,Jackson,Saints,6,4,5,Bye Week
2018,1,7,Jackson,Saints,7,5,6,RegSsn
2018,1,7,Jackson,Saints,8,6,7,RegSsn
2018,1,7,Jackson,Saints,9,7,8,RegSsn
2018,1,7,Jackson,Saints,10,8,9,RegSsn
2018,1,7,Jackson,Saints,11,9,10,RegSsn
2018,1,7,Jackson,Saints,12,10,11,RegSsn
2018,1,7,Jackson,Saints,13,10,12,RegSsn
2018,1,7,Jackson,Saints,14,11,13,RegSsn
2018,1,7,Jackson,Saints,15,12,14,RegSsn
2018,1,7,Jackson,Saints,16,13,15,RegSsn
2018,1,7,Jackson,Saints,17,13,16,RegSsn
2018,1,7,Jackson,Saints,Division,14,17,Playoffs
2018,1,7,Jackson,Saints,Conf. Champ.,14,18,Playoffs
2018,2,8,Jackson,Jaguars,1,1,1,RegSsn
2018,2,8,Jackson,Jaguars,2,2,2,RegSsn
2018,2,8,Jackson,Jaguars,3,2,3,RegSsn
2018,2,8,Jackson,Jaguars,4,3,4,RegSsn
2018,2,8,Jackson,Jaguars,5,3,5,RegSsn
2018,2,8,Jackson,Jaguars,6,3,6,RegSsn
2018,2,8,Jackson,Jaguars,7,3,7,RegSsn
2018,2,8,Jackson,Jaguars,8,3,8,RegSsn
2018,2,8,Jackson,Jaguars,9,3,8,Bye Week
2018,2,8,Jackson,Jaguars,10,3,9,RegSsn
2018,2,8,Jackson,Jaguars,11,3,10,RegSsn
2018,2,8,Jackson,Jaguars,12,3,11,RegSsn
2018,2,8,Jackson,Jaguars,13,4,12,RegSsn
2018,2,8,Jackson,Jaguars,14,4,13,RegSsn
2018,2,8,Jackson,Jaguars,15,4,14,RegSsn
2018,2,8,Jackson,Jaguars,16,5,15,RegSsn
2018,2,8,Jackson,Jaguars,17,5,16,RegSsn
2018,2,9,Dan,Texans,1,0,1,RegSsn
2018,2,9,Dan,Texans,2,0,2,RegSsn
2018,2,9,Dan,Texans,3,0,3,RegSsn
2018,2,9,Dan,Texans,4,1,4,RegSsn
2018,2,9,Dan,Texans,5,2,5,RegSsn
2018,2,9,Dan,Texans,6,3,6,RegSsn
2018,2,9,Dan,Texans,7,4,7,RegSsn
2018,2,9,Dan,Texans,8,5,8,RegSsn
2018,2,9,Dan,Texans,10,6,9,Bye Week
2018,2,9,Dan,Texans,9,6,9,RegSsn
2018,2,9,Dan,Texans,11,7,10,RegSsn
2018,2,9,Dan,Texans,12,8,11,RegSsn
2018,2,9,Dan,Texans,13,9,12,RegSsn
2018,2,9,Dan,Texans,14,9,13,RegSsn
2018,2,9,Dan,Texans,15,10,14,RegSsn
2018,2,9,Dan,Texans,16,10,15,RegSsn
2018,2,9,Dan,Texans,17,11,16,RegSsn
2018,2,9,Dan,Texans,Wild Card,11,17,Playoffs
2018,2,10,JP,Falcons,1,0,1,RegSsn
2018,2,10,JP,Falcons,2,1,2,RegSsn
2018,2,10,JP,Falcons,3,1,3,RegSsn
2018,2,10,JP,Falcons,4,1,4,RegSsn
2018,2,10,JP,Falcons,5,1,5,RegSsn
2018,2,10,JP,Falcons,6,2,6,RegSsn
2018,2,10,JP,Falcons,7,3,7,RegSsn
2018,2,10,JP,Falcons,8,3,7,Bye Week
2018,2,10,JP,Falcons,9,4,8,RegSsn
2018,2,10,JP,Falcons,10,4,9,RegSsn
2018,2,10,JP,Falcons,11,4,10,RegSsn
2018,2,10,JP,Falcons,12,4,11,RegSsn
2018,2,10,JP,Falcons,13,4,12,RegSsn
2018,2,10,JP,Falcons,14,4,13,RegSsn
2018,2,10,JP,Falcons,15,5,14,RegSsn
2018,2,10,JP,Falcons,16,6,15,RegSsn
2018,2,10,JP,Falcons,17,7,16,RegSsn
2018,2,11,Brandon,Panthers,1,1,1,RegSsn
2018,2,11,Brandon,Panthers,2,1,2,RegSsn
2018,2,11,Brandon,Panthers,3,2,3,RegSsn
2018,2,11,Brandon,Panthers,4,2,3,Bye Week
2018,2,11,Brandon,Panthers,5,3,4,RegSsn
2018,2,11,Brandon,Panthers,6,3,5,RegSsn
2018,2,11,Brandon,Panthers,7,4,6,RegSsn
2018,2,11,Brandon,Panthers,8,5,7,RegSsn
2018,2,11,Brandon,Panthers,9,6,8,RegSsn
2018,2,11,Brandon,Panthers,10,6,9,RegSsn
2018,2,11,Brandon,Panthers,11,6,10,RegSsn
2018,2,11,Brandon,Panthers,12,6,11,RegSsn
2018,2,11,Brandon,Panthers,13,6,12,RegSsn
2018,2,11,Brandon,Panthers,14,6,13,RegSsn
2018,2,11,Brandon,Panthers,15,6,14,RegSsn
2018,2,11,Brandon,Panthers,16,6,15,RegSsn
2018,2,11,Brandon,Panthers,17,7,16,RegSsn
2018,2,12,Alex,Chiefs,1,1,1,RegSsn
2018,2,12,Alex,Chiefs,2,2,2,RegSsn
2018,2,12,Alex,Chiefs,3,3,3,RegSsn
2018,2,12,Alex,Chiefs,4,4,4,RegSsn
2018,2,12,Alex,Chiefs,5,5,5,RegSsn
2018,2,12,Alex,Chiefs,6,5,6,RegSsn
2018,2,12,Alex,Chiefs,7,6,7,RegSsn
2018,2,12,Alex,Chiefs,8,7,8,RegSsn
2018,2,12,Alex,Chiefs,9,8,9,RegSsn
2018,2,12,Alex,Chiefs,10,9,10,RegSsn
2018,2,12,Alex,Chiefs,11,9,11,RegSsn
2018,2,12,Alex,Chiefs,12,9,11,Bye Week
2018,2,12,Alex,Chiefs,13,10,12,RegSsn
2018,2,12,Alex,Chiefs,14,11,13,RegSsn
2018,2,12,Alex,Chiefs,15,11,14,RegSsn
2018,2,12,Alex,Chiefs,16,11,15,RegSsn
2018,2,12,Alex,Chiefs,17,12,16,RegSsn
2018,2,12,Alex,Chiefs,Division,13,17,Playoffs
2018,2,12,Alex,Chiefs,Conf. Champ.,13,18,Playoffs
2018,2,13,Mike,Titans,1,0,1,RegSsn
2018,2,13,Mike,Titans,2,1,2,RegSsn
2018,2,13,Mike,Titans,3,2,3,RegSsn
2018,2,13,Mike,Titans,4,3,4,RegSsn
2018,2,13,Mike,Titans,5,3,5,RegSsn
2018,2,13,Mike,Titans,6,3,6,RegSsn
2018,2,13,Mike,Titans,7,3,7,RegSsn
2018,2,13,Mike,Titans,8,3,7,Bye Week
2018,2,13,Mike,Titans,9,4,8,RegSsn
2018,2,13,Mike,Titans,10,5,9,RegSsn
2018,2,13,Mike,Titans,11,5,10,RegSsn
2018,2,13,Mike,Titans,12,5,11,RegSsn
2018,2,13,Mike,Titans,13,6,12,RegSsn
2018,2,13,Mike,Titans,14,7,13,RegSsn
2018,2,13,Mike,Titans,15,8,14,RegSsn
2018,2,13,Mike,Titans,16,9,15,RegSsn
2018,2,13,Mike,Titans,17,9,16,RegSsn
2018,2,14,Jordan,Seahawks,1,0,1,RegSsn
2018,2,14,Jordan,Seahawks,2,0,2,RegSsn
2018,2,14,Jordan,Seahawks,3,1,3,RegSsn
2018,2,14,Jordan,Seahawks,4,2,4,RegSsn
2018,2,14,Jordan,Seahawks,5,2,5,RegSsn
2018,2,14,Jordan,Seahawks,6,3,6,RegSsn
2018,2,14,Jordan,Seahawks,7,3,6,Bye Week
2018,2,14,Jordan,Seahawks,8,4,7,RegSsn
2018,2,14,Jordan,Seahawks,9,4,8,RegSsn
2018,2,14,Jordan,Seahawks,10,4,9,RegSsn
2018,2,14,Jordan,Seahawks,11,5,10,RegSsn
2018,2,14,Jordan,Seahawks,12,6,11,RegSsn
2018,2,14,Jordan,Seahawks,13,7,12,RegSsn
2018,2,14,Jordan,Seahawks,14,8,13,RegSsn
2018,2,14,Jordan,Seahawks,15,8,14,RegSsn
2018,2,14,Jordan,Seahawks,16,9,15,RegSsn
2018,2,14,Jordan,Seahawks,17,10,16,RegSsn
2018,2,14,Jordan,Seahawks,Wild Card,10,17,Playoffs
2018,3,15,Jordan,Cowboys,1,0,1,RegSsn
2018,3,15,Jordan,Cowboys,2,1,2,RegSsn
2018,3,15,Jordan,Cowboys,3,1,3,RegSsn
2018,3,15,Jordan,Cowboys,4,2,4,RegSsn
2018,3,15,Jordan,Cowboys,5,2,5,RegSsn
2018,3,15,Jordan,Cowboys,6,3,6,RegSsn
2018,3,15,Jordan,Cowboys,7,3,7,RegSsn
2018,3,15,Jordan,Cowboys,8,3,7,Bye Week
2018,3,15,Jordan,Cowboys,9,3,8,RegSsn
2018,3,15,Jordan,Cowboys,10,4,9,RegSsn
2018,3,15,Jordan,Cowboys,11,5,10,RegSsn
2018,3,15,Jordan,Cowboys,12,6,11,RegSsn
2018,3,15,Jordan,Cowboys,13,7,12,RegSsn
2018,3,15,Jordan,Cowboys,14,8,13,RegSsn
2018,3,15,Jordan,Cowboys,15,8,14,RegSsn
2018,3,15,Jordan,Cowboys,16,9,15,RegSsn
2018,3,15,Jordan,Cowboys,17,10,16,RegSsn
2018,3,15,Jordan,Cowboys,Wild Card,11,17,Playoffs
2018,3,15,Jordan,Cowboys,Division,11,18,Playoffs
2018,3,16,Mike,Chargers,1,0,1,RegSsn
2018,3,16,Mike,Chargers,2,1,2,RegSsn
2018,3,16,Mike,Chargers,3,1,3,RegSsn
2018,3,16,Mike,Chargers,4,2,4,RegSsn
2018,3,16,Mike,Chargers,5,3,5,RegSsn
2018,3,16,Mike,Chargers,6,4,6,RegSsn
2018,3,16,Mike,Chargers,7,5,7,RegSsn
2018,3,16,Mike,Chargers,8,5,7,Bye Week
2018,3,16,Mike,Chargers,9,6,8,RegSsn
2018,3,16,Mike,Chargers,10,7,9,RegSsn
2018,3,16,Mike,Chargers,11,7,10,RegSsn
2018,3,16,Mike,Chargers,12,8,11,RegSsn
2018,3,16,Mike,Chargers,13,9,12,RegSsn
2018,3,16,Mike,Chargers,14,10,13,RegSsn
2018,3,16,Mike,Chargers,15,11,14,RegSsn
2018,3,16,Mike,Chargers,16,11,15,RegSsn
2018,3,16,Mike,Chargers,17,12,16,RegSsn
2018,3,16,Mike,Chargers,Wild Card,13,17,Playoffs
2018,3,16,Mike,Chargers,Division,13,18,Playoffs
2018,3,17,Alex,49ers,1,0,1,RegSsn
2018,3,17,Alex,49ers,2,1,2,RegSsn
2018,3,17,Alex,49ers,3,1,3,RegSsn
2018,3,17,Alex,49ers,4,1,4,RegSsn
2018,3,17,Alex,49ers,5,1,5,RegSsn
2018,3,17,Alex,49ers,6,1,6,RegSsn
2018,3,17,Alex,49ers,7,1,7,RegSsn
2018,3,17,Alex,49ers,8,1,8,RegSsn
2018,3,17,Alex,49ers,9,2,9,RegSsn
2018,3,17,Alex,49ers,10,2,10,RegSsn
2018,3,17,Alex,49ers,11,2,10,Bye Week
2018,3,17,Alex,49ers,12,2,11,RegSsn
2018,3,17,Alex,49ers,13,2,12,RegSsn
2018,3,17,Alex,49ers,14,3,13,RegSsn
2018,3,17,Alex,49ers,15,4,14,RegSsn
2018,3,17,Alex,49ers,16,4,15,RegSsn
2018,3,17,Alex,49ers,17,4,16,RegSsn
2018,3,18,Brandon,Ravens,1,1,1,RegSsn
2018,3,18,Brandon,Ravens,2,1,2,RegSsn
2018,3,18,Brandon,Ravens,3,2,3,RegSsn
2018,3,18,Brandon,Ravens,4,3,4,RegSsn
2018,3,18,Brandon,Ravens,5,3,5,RegSsn
2018,3,18,Brandon,Ravens,6,4,6,RegSsn
2018,3,18,Brandon,Ravens,7,4,7,RegSsn
2018,3,18,Brandon,Ravens,8,4,8,RegSsn
2018,3,18,Brandon,Ravens,10,4,9,Bye Week
2018,3,18,Brandon,Ravens,9,4,9,RegSsn
2018,3,18,Brandon,Ravens,11,5,10,RegSsn
2018,3,18,Brandon,Ravens,12,6,11,RegSsn
2018,3,18,Brandon,Ravens,13,7,12,RegSsn
2018,3,18,Brandon,Ravens,14,7,13,RegSsn
2018,3,18,Brandon,Ravens,15,8,14,RegSsn
2018,3,18,Brandon,Ravens,16,9,15,RegSsn
2018,3,18,Brandon,Ravens,17,10,16,RegSsn
2018,3,18,Brandon,Ravens,Wild Card,10,17,Playoffs
2018,3,20,Dan,Giants,1,0,1,RegSsn
2018,3,20,Dan,Giants,2,0,2,RegSsn
2018,3,20,Dan,Giants,3,1,3,RegSsn
2018,3,20,Dan,Giants,4,1,4,RegSsn
2018,3,20,Dan,Giants,5,1,5,RegSsn
2018,3,20,Dan,Giants,6,1,6,RegSsn
2018,3,20,Dan,Giants,7,1,7,RegSsn
2018,3,20,Dan,Giants,8,1,8,RegSsn
2018,3,20,Dan,Giants,9,1,8,Bye Week
2018,3,20,Dan,Giants,10,2,9,RegSsn
2018,3,20,Dan,Giants,11,3,10,RegSsn
2018,3,20,Dan,Giants,12,3,11,RegSsn
2018,3,20,Dan,Giants,13,4,12,RegSsn
2018,3,20,Dan,Giants,14,5,13,RegSsn
2018,3,20,Dan,Giants,15,5,14,RegSsn
2018,3,20,Dan,Giants,16,5,15,RegSsn
2018,3,20,Dan,Giants,17,5,16,RegSsn
2018,3,21,Jackson,Raiders,1,0,1,RegSsn
2018,3,21,Jackson,Raiders,2,0,2,RegSsn
2018,3,21,Jackson,Raiders,3,0,3,RegSsn
2018,3,21,Jackson,Raiders,4,1,4,RegSsn
2018,3,21,Jackson,Raiders,5,1,5,RegSsn
2018,3,21,Jackson,Raiders,6,1,6,RegSsn
2018,3,21,Jackson,Raiders,7,1,6,Bye Week
2018,3,21,Jackson,Raiders,8,1,7,RegSsn
2018,3,21,Jackson,Raiders,9,1,8,RegSsn
2018,3,21,Jackson,Raiders,10,1,9,RegSsn
2018,3,21,Jackson,Raiders,11,2,10,RegSsn
2018,3,21,Jackson,Raiders,12,2,11,RegSsn
2018,3,21,Jackson,Raiders,13,2,12,RegSsn
2018,3,21,Jackson,Raiders,14,3,13,RegSsn
2018,3,21,Jackson,Raiders,15,3,14,RegSsn
2018,3,21,Jackson,Raiders,16,4,15,RegSsn
2018,3,21,Jackson,Raiders,17,4,16,RegSsn
2018,4,22,Jackson,Lions,1,0,1,RegSsn
2018,4,22,Jackson,Lions,2,0,2,RegSsn
2018,4,22,Jackson,Lions,3,1,3,RegSsn
2018,4,22,Jackson,Lions,4,1,4,RegSsn
2018,4,22,Jackson,Lions,5,2,5,RegSsn
2018,4,22,Jackson,Lions,6,2,5,Bye Week
2018,4,22,Jackson,Lions,7,3,6,RegSsn
2018,4,22,Jackson,Lions,8,3,7,RegSsn
2018,4,22,Jackson,Lions,9,3,8,RegSsn
2018,4,22,Jackson,Lions,10,3,9,RegSsn
2018,4,22,Jackson,Lions,11,4,10,RegSsn
2018,4,22,Jackson,Lions,12,4,11,RegSsn
2018,4,22,Jackson,Lions,13,4,12,RegSsn
2018,4,22,Jackson,Lions,14,5,13,RegSsn
2018,4,22,Jackson,Lions,15,5,14,RegSsn
2018,4,22,Jackson,Lions,16,5,15,RegSsn
2018,4,22,Jackson,Lions,17,6,16,RegSsn
2018,4,23,Dan,Broncos,1,1,1,RegSsn
2018,4,23,Dan,Broncos,2,2,2,RegSsn
2018,4,23,Dan,Broncos,3,2,3,RegSsn
2018,4,23,Dan,Broncos,4,2,4,RegSsn
2018,4,23,Dan,Broncos,5,2,5,RegSsn
2018,4,23,Dan,Broncos,6,2,6,RegSsn
2018,4,23,Dan,Broncos,7,3,7,RegSsn
2018,4,23,Dan,Broncos,8,3,8,RegSsn
2018,4,23,Dan,Broncos,10,3,9,Bye Week
2018,4,23,Dan,Broncos,9,3,9,RegSsn
2018,4,23,Dan,Broncos,11,4,10,RegSsn
2018,4,23,Dan,Broncos,12,5,11,RegSsn
2018,4,23,Dan,Broncos,13,6,12,RegSsn
2018,4,23,Dan,Broncos,14,6,13,RegSsn
2018,4,23,Dan,Broncos,15,6,14,RegSsn
2018,4,23,Dan,Broncos,16,6,15,RegSsn
2018,4,23,Dan,Broncos,17,6,16,RegSsn
2018,4,24,JP,Bengals,1,1,1,RegSsn
2018,4,24,JP,Bengals,2,2,2,RegSsn
2018,4,24,JP,Bengals,3,2,3,RegSsn
2018,4,24,JP,Bengals,4,3,4,RegSsn
2018,4,24,JP,Bengals,5,4,5,RegSsn
2018,4,24,JP,Bengals,6,4,6,RegSsn
2018,4,24,JP,Bengals,7,4,7,RegSsn
2018,4,24,JP,Bengals,8,5,8,RegSsn
2018,4,24,JP,Bengals,9,5,8,Bye Week
2018,4,24,JP,Bengals,10,5,9,RegSsn
2018,4,24,JP,Bengals,11,5,10,RegSsn
2018,4,24,JP,Bengals,12,5,11,RegSsn
2018,4,24,JP,Bengals,13,5,12,RegSsn
2018,4,24,JP,Bengals,14,5,13,RegSsn
2018,4,24,JP,Bengals,15,6,14,RegSsn
2018,4,24,JP,Bengals,16,6,15,RegSsn
2018,4,24,JP,Bengals,17,6,16,RegSsn
2018,4,25,Brandon,Colts,1,0,1,RegSsn
2018,4,25,Brandon,Colts,2,1,2,RegSsn
2018,4,25,Brandon,Colts,3,1,3,RegSsn
2018,4,25,Brandon,Colts,4,1,4,RegSsn
2018,4,25,Brandon,Colts,5,1,5,RegSsn
2018,4,25,Brandon,Colts,6,1,6,RegSsn
2018,4,25,Brandon,Colts,7,2,7,RegSsn
2018,4,25,Brandon,Colts,8,3,8,RegSsn
2018,4,25,Brandon,Colts,9,3,8,Bye Week
2018,4,25,Brandon,Colts,10,4,9,RegSsn
2018,4,25,Brandon,Colts,11,5,10,RegSsn
2018,4,25,Brandon,Colts,12,6,11,RegSsn
2018,4,25,Brandon,Colts,13,6,12,RegSsn
2018,4,25,Brandon,Colts,14,7,13,RegSsn
2018,4,25,Brandon,Colts,15,8,14,RegSsn
2018,4,25,Brandon,Colts,16,9,15,RegSsn
2018,4,25,Brandon,Colts,17,10,16,RegSsn
2018,4,25,Brandon,Colts,Wild Card,11,17,Playoffs
2018,4,25,Brandon,Colts,Division,11,18,Playoffs
2018,4,26,Alex,Bears,1,0,1,RegSsn
2018,4,26,Alex,Bears,2,1,2,RegSsn
2018,4,26,Alex,Bears,3,2,3,RegSsn
2018,4,26,Alex,Bears,4,3,4,RegSsn
2018,4,26,Alex,Bears,5,3,4,Bye Week
2018,4,26,Alex,Bears,6,3,5,RegSsn
2018,4,26,Alex,Bears,7,3,6,RegSsn
2018,4,26,Alex,Bears,8,4,7,RegSsn
